Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-804052.7537	1608115.5074	421991300110869.4	2546.1649	41.0,41.0,41.0,41.0,41.0	96.2184,66.9359,99.9459,3.6309,2.8833	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-639007.6477	1278025.2954	1088737274.9016	1439.7414	42.0,42.0,42.0,42.0,42.0	92.5121,99.9842,99.9921,0.926,6.3697	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-660400.8258	1320811.6516	1178003621.3581	1355.7767	43.0,43.0,43.0,43.0,43.0	98.7437,64.6973,99.6637,1.0128,7.4298	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-749653.0039	1499316.0078	5701284285.9742	1227.0099	44.0,44.0,44.0,44.0,44.0	95.2375,99.8525,99.9214,2.067,8.0537	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-895974.3424	1791958.6848	649396708423175.2	2050.851	45.0,45.0,45.0,45.0,45.0	93.6106,65.6042,99.1586,5.4386,3.8705	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-802676.0376	1605362.0752	31018667703.5448	1317.7579	46.0,46.0,46.0,46.0,46.0	98.5949,99.405,99.6031,3.0531,7.1347	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-938344.5688	1876699.1376	1837276261482.642	1114.3088	47.0,47.0,47.0,47.0,47.0	97.4233,99.9935,99.9797,5.5893,9.1958	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-924569.3338	1849148.6676	807844038601.9591	1070.832	48.0,48.0,48.0,48.0,48.0	99.7414,99.8798,96.7781,5.1432,9.8661	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-958654.3024	1917318.6048	5615124849170.432	1159.1037	49.0,49.0,49.0,49.0,49.0	98.5435,99.9697,99.9881,6.2152,8.5769	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-627058.6887	1254127.3774	15726334864.5011	1869.1936	50.0,50.0,50.0,50.0,50.0	98.6072,75.1509,90.7874,0.9839,4.5343	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-786363.9697	1572737.9394	18028123324.7123	1293.4881	51.0,51.0,51.0,51.0,51.0	99.1322,98.6279,99.9812,2.7408,7.3531	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-952552.5585	1905115.117	3088401957647.0063	1196.3967	52.0,52.0,52.0,52.0,52.0	75.2271,99.9389,99.9927,5.9574,8.5701	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-952374.5782	1904759.1564	2747518833854.9336	1069.7448	53.0,53.0,53.0,53.0,53.0	95.904,99.8209,99.9318,5.8047,9.8658	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-799901.7288	1599813.4576	24200187853.7865	1284.2233	54.0,54.0,54.0,54.0,54.0	99.3505,97.756,99.9076,2.9604,7.4365	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-827615.9024	1655241.8048	30935155956.6676	1184.8209	55.0,55.0,55.0,55.0,55.0	99.1081,99.6073,99.1685,3.3162,8.4156	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1014878.2896	2029766.5792	32725718775586.453	1124.4488	56.0,56.0,56.0,56.0,56.0	97.5342,59.5115,99.9913,7.3863,9.9898	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1025941.3039	2051892.6078	114339904455425.72	1113.8516	57.0,57.0,57.0,57.0,57.0	99.9164,98.5242,99.8023,8.111,9.0719	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-810682.2617	1621374.5234	27428074159.8279	1258.08	58.0,58.0,58.0,58.0,58.0	97.967,99.6774,99.9082,3.1168,7.664	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-930375.9837	1860761.9674	39445159709.0167	1454.5837	59.0,59.0,59.0,59.0,59.0	99.7368,80.8255,15.8227,3.0601,8.9495	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-869985.7968	1739981.5936	89412599376.1079	1178.6573	60.0,60.0,60.0,60.0,60.0	97.9906,98.4178,91.0017,4.114,8.6205	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-863334.2419	1726678.4838	60865681943.5888	1179.2848	61.0,61.0,61.0,61.0,61.0	99.977,99.4026,82.1954,3.8997,8.7363	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-736703.3917	1473416.7834	5927914843.1377	1314.4085	62.0,62.0,62.0,62.0,62.0	99.8088,96.1974,99.6718,1.9935,7.2277	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-954900.3256	1909810.6512	3025000796284.9917	1057.4471	63.0,63.0,63.0,63.0,63.0	99.3033,99.5203,99.8271,5.8542,9.9965	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-979597.0829	1959204.1658	8230088677334.98	1088.837	64.0,64.0,64.0,64.0,64.0	99.7341,77.9176,98.4823,6.4547,9.9956	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1017110.7526	2034231.5052	39062834033114.266	1086.1492	65.0,65.0,65.0,65.0,65.0	99.9053,99.9349,87.4795,7.5685,9.7056	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-815228.0916	1630466.1832	22244460754.1056	1175.7806	66.0,66.0,66.0,66.0,66.0	99.804,97.4228,99.6026,3.0661,8.5472	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-941776.1728	1883562.3456	1109826655790.7214	1245.1622	67.0,67.0,67.0,67.0,67.0	98.3262,96.6288,55.0639,5.3184,8.6489	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-949862.1421	1899734.2842	2976721890238.777	1133.0568	68.0,68.0,68.0,68.0,68.0	99.9575,99.4471,94.2338,5.8812,8.9998	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-894242.6255	1788495.251	170463184184.0634	1066.2556	69.0,69.0,69.0,69.0,69.0	97.8659,99.7163,97.7787,4.4483,9.9946	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-991367.2996	1982744.5992	3469158512415.247	1194.0947	70.0,70.0,70.0,70.0,70.0	99.8991,99.9618,37.4585,5.6592,9.9676	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-850580.0601	1701170.1202	35865173945.7588	1076.3143	71.0,71.0,71.0,71.0,71.0	99.7166,99.5194,91.7186,3.486,9.9784	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-830620.1293	1661250.2586	75430253411.9417	1335.8013	72.0,72.0,72.0,72.0,72.0	99.8257,96.9776,96.8264,3.5909,7.0109	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-956778.0823	1913566.1646	4356935888044.257	1124.014	73.0,73.0,73.0,73.0,73.0	99.6639,99.9596,100.0,6.0877,9.0051	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1005377.0798	2010764.1596	28991854370985.934	1133.6641	74.0,74.0,74.0,74.0,74.0	99.9936,66.8189,99.7629,7.2545,9.5596	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-935566.5902	1871143.1804	1186209887833.761	1121.5644	75.0,75.0,75.0,75.0,75.0	96.3856,66.9669,99.8835,5.3262,9.9162	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-868368.971	1736747.942	13782887984.5375	1639.3728	76.0,76.0,76.0,76.0,76.0	13.5514,35.1006,92.7179,1.8223,9.915	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-892991.3815	1785992.763	378573985719.1155	1212.7764	77.0,77.0,77.0,77.0,77.0	99.9187,99.8873,98.1177,4.7466,8.0447	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-969882.9884	1939775.9768	1072191169007.9634	1471.1543	78.0,78.0,78.0,78.0,78.0	31.088,53.5308,63.817,5.0466,9.6533	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-858083.397	1716176.794	46083480642.2957	1085.4602	79.0,79.0,79.0,79.0,79.0	95.3923,97.6488,97.439,3.6829,9.8386	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-870097.3621	1740204.7242	94087217394.3473	1139.1898	80.0,80.0,80.0,80.0,80.0	99.9266,97.938,99.9697,4.1106,8.9296	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1002890.0567	2005790.1134	35761466418222.98	1114.2608	81.0,81.0,81.0,81.0,81.0	99.9348,99.992,99.9091,7.3689,9.0724	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-995719.4247	1991448.8494	1101226160993.518	1663.3711	82.0,82.0,82.0,82.0,82.0	98.181,98.27,15.2719,4.9918,6.7151	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-960689.788	1921389.576	2925617530199.48	1177.1552	83.0,83.0,83.0,83.0,83.0	58.3415,99.9264,98.3647,5.8232,9.3144	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-565749.8756	1131509.7512	563044229614.1147	2905.1108	84.0,84.0,84.0,84.0,84.0	85.8821,6.3184,99.0335,0.1421,3.4464	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-885538.5072	1771087.0144	259351337427.2111	1203.2522	85.0,85.0,85.0,85.0,85.0	99.5961,98.6919,99.699,4.5717,8.154	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-342841.7299	685693.4598	1504798527.9689	11877.2038	86.0,86.0,86.0,86.0,86.0	1.8369,23.8364,62.6974,0.0092,0.6309	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-571231.3481	1142472.6962	69685162.1804	7700.1133	87.0,87.0,87.0,87.0,87.0	12.643,5.0038,6.2493,0.1535,2.0607	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1018782.4377	2037574.8754	47927484043689.15	1080.4616	88.0,88.0,88.0,88.0,88.0	99.9843,81.8201,99.917,7.654,9.9255	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-677546.1209	1355102.2418	358906312.8124	4937.5914	89.0,89.0,89.0,89.0,89.0	3.056,12.5579,39.599,0.2529,2.9601	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1012512.0557	2025034.1114	22040255320128.67	1167.8492	90.0,90.0,90.0,90.0,90.0	58.4542,99.6258,99.9253,7.2464,9.3377	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-660898.2451	1321806.4902	342355325.0857	1598.9093	91.0,91.0,91.0,91.0,91.0	37.9117,21.234,80.2699,0.2774,9.8251	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-575462.2407	1150934.4814	84933261.1559	1442.1553	92.0,92.0,92.0,92.0,92.0	68.2698,23.6368,99.9503,0.07,9.0901	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-856534.1082	1713078.2164	8571273516.9744	1822.1901	93.0,93.0,93.0,93.0,93.0	80.833,16.5993,20.9073,1.6065,9.5629	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-859486.8766	1718983.7532	13918366163.7761	1530.4876	94.0,94.0,94.0,94.0,94.0	14.3389,98.712,76.4432,2.1556,8.5226	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-541851.197	1083712.394	48627079.0504	1443.5335	95.0,95.0,95.0,95.0,95.0	98.115,98.5563,26.4169,0.0266,8.1158	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-565749.8756	1131509.7512	563044229614.1147	2905.1108	96.0,96.0,96.0,96.0,96.0	85.8821,6.3184,99.0335,0.1421,3.4464	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-980982.546	1961975.092	8437329676153.842	1072.4744	97.0,97.0,97.0,97.0,97.0	89.0694,97.3674,99.5734,6.4901,9.9987	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-1032368.8693	2064747.7386	88608378405736.92	1081.7389	98.0,98.0,98.0,98.0,98.0	99.9337,77.9011,99.8213,8.0768,9.9905	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split2_then_13	1	-565749.8756	1131509.7512	563044229614.1147	2905.1108	99.0,99.0,99.0,99.0,99.0	85.8821,6.3184,99.0335,0.1421,3.4464	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-1018218.176	2036446.352	61319684417744.62	1087.7207	100.0,100.0,100.0,100.0,100.0	99.7956,99.9427,99.9479,7.7763,9.4251	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-661113.1801	1322236.3602	1304830814.8983	1356.057	31.0,31.0,31.0,31.0,31.0	99.4719,86.103,97.5355,1.0725,7.0823	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-721912.468	1443834.936	4768043132.1385	1336.6376	32.0,32.0,32.0,32.0,32.0	99.9993,99.5648,99.9691,1.8166,7.0081	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-741902.0636	1483814.1272	4131237985.3261	1262.8602	33.0,33.0,33.0,33.0,33.0	98.4192,91.2175,74.8126,1.8432,8.2071	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-717170.8747	1434351.7494	3443547723.3434	1350.3075	34.0,34.0,34.0,34.0,34.0	86.6499,99.9855,99.3764,1.7352,7.0596	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-584099.743	1168209.486	5290930109239.314	2710.4708	35.0,35.0,35.0,35.0,35.0	98.1875,36.0263,97.5324,0.7246,2.9205	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-578252.0251	1156514.0502	443588288.3254	1631.873	36.0,36.0,36.0,36.0,36.0	99.8059,47.8324,83.9313,0.4413,6.0578	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-749411.0434	1498832.0868	5776142251.3035	1367.4707	37.0,37.0,37.0,37.0,37.0	73.6973,95.8334,99.6772,2.1501,7.1409	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-638891.362	1277792.724	1132175874.69	1514.8401	38.0,38.0,38.0,38.0,38.0	99.7839,95.7504,84.5102,0.9396,6.021	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-699963.7737	1399937.5474	2892902622.1648	1352.7553	39.0,39.0,39.0,39.0,39.0	99.9895,85.1073,97.9224,1.5165,7.0901	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-600837.842	1201685.684	4328375359.0353	1928.5499	40.0,40.0,40.0,40.0,40.0	95.2098,45.0584,81.129,0.707,4.7697	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-719017.4728	1438044.9456	2517889949.5524	1173.5577	41.0,41.0,41.0,41.0,41.0	50.0162,98.9693,97.1293,1.208,9.9983	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-921437.2752	1842884.5504	18154212952055.38	1661.08	42.0,42.0,42.0,42.0,42.0	99.8786,80.2242,78.1315,5.8146,5.2634	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-592652.4331	1185314.8662	4680626759.0132	1724.7391	43.0,43.0,43.0,43.0,43.0	99.533,99.8708,99.9233,0.6658,4.8692	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-724304.0783	1448618.1566	6439367307.5813	1394.469	44.0,44.0,44.0,44.0,44.0	99.9738,99.782,97.7816,1.8984,6.5887	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-747608.5219	1495227.0438	5130240018.3185	1179.9529	45.0,45.0,45.0,45.0,45.0	99.9214,98.9572,99.0096,1.9781,8.5312	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-469831.6221	939673.2442	324722494.2037	2044.214	46.0,46.0,46.0,46.0,46.0	77.7971,24.3679,80.6451,0.038,5.0975	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-754636.23	1509282.46	25252240576.948	1698.3312	47.0,47.0,47.0,47.0,47.0	74.6263,62.6426,99.6403,2.4992,5.448	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-863049.5846	1726109.1692	46770489504.0313	1109.2286	48.0,48.0,48.0,48.0,48.0	99.2746,97.5826,81.1401,3.7042,9.7655	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-804434.5707	1608879.1414	23078139809.7837	1256.8679	49.0,49.0,49.0,49.0,49.0	99.9976,87.9397,99.972,2.9805,7.8175	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-819601.1167	1639212.2334	32971460793.6637	1237.6266	50.0,50.0,50.0,50.0,50.0	99.9882,99.9383,99.9925,3.259,7.8267	nu1, nu2, nu3, T1_23, T23
outQ0.fold.group2_dadi_group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE	no	model_split3_then_12	1	-879810.5379	1759631.0758	119704161669.6229	1114.0686	51.0,51.0,51.0,51.0,51.0	99.8508,99.2488,99.0244,4.2652,9.2491	nu1, nu2, nu3, T1_23, T23
