Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-40601.76	81219.52	2034597191.36	38244.19	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.0924,0.9612,3.8955,4.3511,2.2418,1.7116,0.3881,4.9759	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-17703.09	35422.18	11946890583.84	8548.15	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	32.2447,27.804,6.1504,19.1641,1.3946,0.9015,1.2004,0.5711	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-30336.27	60688.54	93870557.84	14077.68	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	4.6025,0.9421,6.6134,23.7621,1.785,1.5573,1.5178,0.3166	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-205730.77	411477.54	14725980.51	42635.1	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	12.0843,197.2115,0.7422,2.8166,8.0319,12.9465,1.7494,8.5258	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-44700.44	89416.88	2825791597480.36	13317.76	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	1.2937,1.0034,5.9856,38.8545,0.012,2.0845,2.6747,1.8306	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-26948.08	53912.16	75727684052.68	16924.58	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	0.5128,142.4171,12.1216,6.231,0.0012,1.1083,1.9571,1.515	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-19724.6	39465.2	21714226597.95	8112.29	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	61.3418,136.4634,4.4712,6.7869,1.4622,0.923,1.839,0.8523	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-71480.29	142976.58	3.977278658793192e+17	3607.8	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	18.1416,80.8583,85.2969,18.2915,0.2183,6.3712,7.0327,9.5119	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_bottle_sec_asym_mig	3	-48890.71	97797.42	98692214126417.12	7611.4	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	23.6965,78.7081,2.501,161.2086,1.2836,1.4689,7.0848,4.3713	nu1, nu2, nu1F, nu2F, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-162881.18	325774.36	3520874.92	12182.81	10.0,10.0,10.0,10.0,10.0,10.0	8.2098,69.946,198.0215,48.0051,0.5363,0.3931	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-92347.7	184707.4	7016922.8	41733.37	1.0,1.0,1.0,1.0,1.0,1.0	3.0217,4.0498,6.4911,8.0218,0.0498,0.128	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-89822.78	179657.56	20747108.11	36149.72	2.0,2.0,2.0,2.0,2.0,2.0	1.1141,137.3477,8.9149,8.4168,0.0073,0.218	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-372024.12	744060.24	5970408.8	39076.11	3.0,3.0,3.0,3.0,3.0,3.0	2.906,1.2321,165.7649,2.0728,0.5744,0.0012	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-240045.5	480103.0	2389907.33	10169.68	4.0,4.0,4.0,4.0,4.0,4.0	1.4473,0.7889,173.3119,163.7725,0.0645,0.9664	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-1554087.88	3108187.76	5693887818541273.0	4448.34	5.0,5.0,5.0,5.0,5.0,5.0	8.2968,13.6041,23.8606,0.6007,9.9333,13.4908	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-115451.44	230914.88	3054514.62	19006.47	6.0,6.0,6.0,6.0,6.0,6.0	0.9944,9.6487,12.3512,20.213,0.0012,0.604	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-113343.64	226699.28	740655762.24	25147.8	7.0,7.0,7.0,7.0,7.0,7.0	190.1082,84.0518,0.9578,194.0826,0.3546,0.0304	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-130830.78	261673.56	13029365953.48	18711.55	8.0,8.0,8.0,8.0,8.0,8.0	34.2268,44.0397,165.3349,16.6142,0.4012,0.1148	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange	3	-150115.41	300242.82	9131666777.78	13617.48	9.0,9.0,9.0,9.0,9.0,9.0	49.7051,51.8334,171.8951,96.5981,0.7587,0.0067	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-63579.82	127175.64	15360330.13	4835.27	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	12.6418,1.4611,108.1274,189.2054,7.5502,1.229,0.5663,6.007	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-135248.3	270512.6	1699424.47	58726.85	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	4.1746,0.7716,1.3531,8.4223,1.2233,0.0195,9.9299,0.7126	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-1362124.23	2724264.46	5433686554789.16	12204.54	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	5.4512,0.6186,10.2167,0.318,2.2088,5.5945,3.0708,0.271	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-134236.64	268489.28	8151369.15	39669.13	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	96.8529,0.6062,33.4852,15.3259,3.4269,0.1192,9.9291,0.4871	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-74007.92	148031.84	8244152.05	28966.4	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	3.8735,2.0696,0.8271,0.9616,0.9618,0.0014,0.4816,4.008	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-129416.89	258849.78	130707405.74	29490.71	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	4.5598,180.8251,149.3907,6.4061,0.0011,0.283,0.0285,0.2427	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-34475.01	68966.02	54342293.57	14643.85	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	1.9491,39.8487,13.6993,8.3011,1.54,0.1516,4.7922,3.211	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-21290.17	42596.34	2261846476.72	3995.56	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	23.0461,82.4424,9.9349,14.969,5.4191,0.2452,7.9807,4.1975	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-70021.71	140059.42	6587651.5	5054.77	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	2.7112,35.227,37.2735,57.2798,11.6203,0.9779,4.3466,3.0865	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_anc_asym_mig	3	-21026.35	42068.7	1472199684.93	6500.82	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	192.9827,2.2573,4.9743,23.4527,3.4179,0.1179,2.2841,9.9899	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-204343.08	408706.16	6623482426978.4	13654.05	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	9.3086,25.628,13.3721,2.0188,0.4954,10.4363,9.999,5.4545,8.5913,7.411	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-37712.81	75445.62	1025647895783.55	10119.44	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	3.3362,1.6132,28.0428,4.876,1.4432,1.5112,3.1878,0.1766,0.2297,4.1183	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-36812.9	73645.8	16392282306.62	21721.69	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	0.2504,0.9979,1.9288,17.4462,8.7001,0.7162,0.6705,2.0666,5.2901,1.6633	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-22972.18	45964.36	7529996677.62	10251.86	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	2.0312,5.0785,4.6159,25.7523,0.9734,1.6462,0.576,7.078,2.4444,0.3218	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-30268.75	60557.5	3478655920652.28	9839.64	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	3.0086,19.8472,6.2135,23.8945,0.7518,1.4904,0.6377,0.9975,2.9496,1.14	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-79433.39	158886.78	7058921272038.27	21453.86	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	0.9875,2.1097,3.0664,8.132,3.4255,0.6327,1.9009,4.7262,5.8138,5.7539	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-156868.19	313756.38	490963.89	9687.65	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	30.8212,194.4051,82.1832,1.5888,1.0051,2.0244,4.2155,0.892,0.9487,1.4849	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-148932.97	297885.94	10658809743.56	18755.67	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	6.6252,0.6435,1.9801,11.6319,14.1389,6.8044,9.6103,2.1076,2.2537,5.1993	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-69232.02	138484.04	2.2291777974591717e+22	3431.42	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	24.588,15.2379,22.7763,160.6057,4.1577,2.8834,3.7648,6.4295,6.9121,5.1778	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_asym_mig	3	-75307.35	150634.7	20805020181.75	2834.08	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	3.3962,3.6127,197.4671,34.2892,9.5446,5.7305,9.9918,7.4611,7.9082,7.7076	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12T1, m21T1, m12T2, m21T2
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-53192.33	106400.66	18102138429195.36	7166.16	10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0	57.0567,1.5852,52.5599,2.2063,1.9426,1.1561,1.8005,9.584	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-86681.76	173379.52	2329127477.1	56587.57	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.0227,0.0039,1.6339,1.1566,0.0522,0.5674,6.3534,9.2537	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-22401.1	44818.2	71357237440.51	11223.92	2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0	0.3262,3.8846,15.0676,9.9339,3.1383,1.5537,0.192,1.8478	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-156663.68	313343.36	373898150.45	44372.77	3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0	1.2795,21.9162,0.6137,199.1326,1.7991,6.5652,4.0201,9.8011	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-170763.52	341543.04	1760590.96	78700.95	4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0	2.2102,7.3209,1.9882,0.5254,4.6667,14.0638,9.9831,1.4531	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-31707.17	63430.34	2937240033965.73	10572.38	5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0	185.817,5.4561,4.7955,24.3356,0.4566,1.6001,3.7377,1.2514	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-32973.11	65962.22	348315949298.37	12473.43	6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0	3.171,10.8801,1.7614,31.4828,0.7082,0.8761,8.9149,0.8205	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-67859.32	135734.64	1.8415558858664614e+17	3556.33	7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0	21.0359,1.0283,55.8803,27.2605,2.8508,4.598,4.027,6.9093	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-171563.04	343142.08	471111.72	46044.58	8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0	11.6747,2.806,1.5441,1.1409,14.6097,7.9564,5.4674,0.5333	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group3_dadi_group4_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	split_sizechange_sec_asym_mig	3	-142359.36	284734.72	54156779437.63	10372.2	9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0	34.5582,92.1987,75.0565,3.176,0.9744,6.1457,3.0679,1.862	nu1T1, nu2T2, nu1T1, nu2T2, T1, T2, m12, m21
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-68259.2	136530.4	7662854.17	6632.51	10.0,10.0,10.0,10.0,10.0,10.0	32.5938,13.3258,3.4138,4.7952,5.1235,1.926	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-224162.22	448336.44	3331563.12	69686.53	1.0,1.0,1.0,1.0,1.0,1.0	0.8139,3.0084,8.3041,9.7449,0.4355,0.1093	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-1338271.14	2676554.28	4870530364845.81	64604.41	2.0,2.0,2.0,2.0,2.0,2.0	0.1895,1.5639,0.9178,5.3807,5.0001,3.2979	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-115607.57	231227.14	3029110.17	15493.74	3.0,3.0,3.0,3.0,3.0,3.0	23.1592,1.3305,0.2361,3.7752,2.4425,0.1169	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-197686.5	395385.0	624313.42	58236.44	4.0,4.0,4.0,4.0,4.0,4.0	1.3019,2.4264,0.4606,9.3867,4.6189,0.2203	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-252630.44	505272.88	767090.11	125853.54	5.0,5.0,5.0,5.0,5.0,5.0	0.3863,0.7309,1.9699,4.7189,1.386,0.01	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-71320.25	142652.5	6894390.95	9320.36	6.0,6.0,6.0,6.0,6.0,6.0	26.4579,11.3365,8.9112,3.0353,3.3863,1.6339	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-124114.51	248241.02	3573668.5	8993.98	7.0,7.0,7.0,7.0,7.0,7.0	149.4892,4.9152,8.9669,9.8821,3.9342,0.9236	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-68507.68	137027.36	9543503.2	5881.84	8.0,8.0,8.0,8.0,8.0,8.0	36.4264,15.7511,1.788,2.2955,5.7946,2.1558	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	anc_asym_mig	3	-68468.44	136948.88	8068045.81	8674.21	9.0,9.0,9.0,9.0,9.0,9.0	25.1717,10.8395,1.424,1.465,3.7819,1.415	nu1, nu2, m12, m21, T1, T2
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-53008.33	106026.66	814861.69	24952.24	10.0,10.0,10.0,10.0,10.0	7.901,3.8406,0.0571,0.4128,1.5026	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-118676.55	237363.1	28949609.14	50828.02	1.0,1.0,1.0,1.0,1.0	2.4296,2.3411,1.5934,0.0186,0.6541	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-62199.02	124408.04	1824716.07	20448.79	2.0,2.0,2.0,2.0,2.0	8.736,6.3558,0.2376,0.0013,1.8512	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-48277.88	96565.76	1038329.92	19371.88	3.0,3.0,3.0,3.0,3.0	12.7429,3.6757,0.0275,0.5105,1.9464	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-49983.7	99977.4	2147283.28	18086.89	4.0,4.0,4.0,4.0,4.0	13.8484,3.7768,0.0756,0.5102,2.125	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-62160.9	124331.8	1061692.05	33852.3	5.0,5.0,5.0,5.0,5.0	7.5785,2.224,0.0697,0.6918,0.8726	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-66643.15	133296.3	2180706.46	37064.38	6.0,6.0,6.0,6.0,6.0	6.2846,2.485,0.1096,0.6163,0.7617	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-136255.61	272521.22	13708554.74	3117.87	7.0,7.0,7.0,7.0,7.0	130.8395,3.4169,0.0593,0.8212,14.1885	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-53999.06	108008.12	5655940.82	3315.21	8.0,8.0,8.0,8.0,8.0	69.5057,33.6921,0.0189,0.0378,12.5779	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	asym_mig	3	-384164.09	768338.18	4.839788337464506e+16	13868.77	9.0,9.0,9.0,9.0,9.0	149.8957,3.6827,6.014,6.9002,3.5469	nu1, nu2, m12, m21, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	no_mig	3	-112806.26	225618.52	1713739.36	42644.39	10.0,10.0,10.0	6.0611,3.0804,0.5175	nu1, nu2, T
outQ0.unfold.group4_dadi_Amil_dadi_snp_Q5_ind834_sites_qc_dep_ngspara_n80_chrOnly_USE_folded	no	no_mig	3	-112806.23	225618.46	1713100.28	42606.41	1.0,1.0,1.0	6.0658,3.0847,0.5182	nu1, nu2, T
