Pop	Mask	Model	Folds	log-likelihood	AIC	chi-squared	theta	initial_params	optimised_params	optimised_params_labels
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-8155.66	16319.32	15944.11	28297.09	1.0,1.0,1.0,1.0	0.1759,53.4997,0.001,25.0073	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-8968.26	17944.52	17500.24	54927.49	1.0,1.0,1.0,1.0	0.688,27.6262,0.001,12.4087	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-401804.43	803616.86	688828.5	13246579.46	1.0,1.0,1.0,1.0	0.8772,0.0644,0.272,4.2244	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-401804.43	803616.86	688828.5	237192372.34	1.0,1.0,1.0,1.0	0.8549,0.0036,0.0903,1.1858	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-844.24	1696.48	1488.19	67738.71	1.0,1.0,1.0,1.0	30.7926,16.7242,8.2904,1.3224	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-401804.43	803616.86	688828.5	3582800.23	1.0,1.0,1.0,1.0	5.274,0.238,0.2633,8.4247	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-7592.88	15193.76	14831.75	7547.0	1.0,1.0,1.0,1.0	0.8384,199.6354,0.7146,96.8884	nuB, nuF, TB, TF
ahya.unfold.het05.group4_snp6966117	mid	bottle_neck	3	-7453.57	14915.14	14560.51	7536.45	1.0,1.0,1.0,1.0	0.137,199.7589,0.7332,97.8041	nuB, nuF, TB, TF
ahya.unfold.het05.group1.Amil_snp6966117	no	no_mig	3	-974015.6	1948037.2	6011357.34	730476.9	1.0,1.0,1.0	1.212,0.96,0.2074	nu1, nu2, T
ahya.unfold.het05.group1.group2_snp6966117	no	no_mig	3	-899362.63	1798731.26	52230627.68	775313.94	1.0,1.0,1.0	1.1003,1.3092,0.0796	nu1, nu2, T
ahya.unfold.het05.group1.group3_snp6966117	no	no_mig	3	-898431.19	1796868.38	34552426.61	766862.37	1.0,1.0,1.0	1.3213,1.3397,0.0822	nu1, nu2, T
ahya.unfold.het05.group1.group4_snp6966117	no	no_mig	3	-27856178.33	55712362.66	806433629422616.8	1275078.19	1.0,1.0,1.0	0.4547,0.0405,0.7665	nu1, nu2, T
ahya.unfold.het05.group2.Amil_snp6966117	no	no_mig	3	-964198.67	1928403.34	6829066.62	749343.81	1.0,1.0,1.0	1.3666,0.8954,0.1934	nu1, nu2, T
ahya.unfold.het05.group2.group3_snp6966117	no	no_mig	3	-829537.13	1659080.26	180548365.05	850913.2	1.0,1.0,1.0	0.8091,1.4065,0.0492	nu1, nu2, T
ahya.unfold.het05.group2.group4_snp6966117	no	no_mig	3	-936545.57	1873097.14	107163278.8	803950.4	1.0,1.0,1.0	1.1857,1.3868,0.0854	nu1, nu2, T
ahya.unfold.het05.group3.Amil_snp6966117	no	no_mig	3	-956296.02	1912598.04	6825068.81	754173.35	1.0,1.0,1.0	1.4608,0.885,0.1912	nu1, nu2, T
ahya.unfold.het05.group3.group4_snp6966117	no	no_mig	3	-944102.31	1888210.62	3416304987.92	819280.46	1.0,1.0,1.0	0.6769,133.275,0.0403	nu1, nu2, T
ahya.unfold.het05.group4.Amil_snp6966117	no	no_mig	3	-971414.01	1942834.02	8328139.09	758715.21	1.0,1.0,1.0	1.5114,0.8602,0.1858	nu1, nu2, T
ahya.unfold.het05.group1.Amil_snp6966117	no	asym_mig	3	-522692.3	1045394.6	3703843.4	410979.19	1.0,1.0,1.0,1.0,1.0	1.7286,1.7935,0.5389,0.4417,1.2885	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.group2_snp6966117	no	asym_mig	3	-326649.07	653308.14	81045946.8	45220.87	1.0,1.0,1.0,1.0,1.0	21.7344,13.5233,0.0815,0.2632,14.8471	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.group3_snp6966117	no	asym_mig	3	-407106.0	814222.0	88212112.66	96703.16	1.0,1.0,1.0,1.0,1.0	12.8081,4.3698,0.0561,1.0093,7.031	nu1, nu2, m12, m21, T
ahya.unfold.het05.group1.group4_snp6966117	no	asym_mig	3	-315395.85	630801.7	1205088105.78	83884.21	1.0,1.0,1.0,1.0,1.0	10.9649,9.588,0.2981,0.4158,6.8017	nu1, nu2, m12, m21, T
ahya.unfold.het05.group2.Amil_snp6966117	no	asym_mig	3	-406622.45	813254.9	3662998.87	56099.46	1.0,1.0,1.0,1.0,1.0	19.4176,9.4137,0.0395,0.1177,13.8867	nu1, nu2, m12, m21, T
ahya.unfold.het05.group2.group3_snp6966117	no	asym_mig	3	-352221.61	704453.22	189713766.01	339207.78	1.0,1.0,1.0,1.0,1.0	1.0175,3.7796,4.6954,0.5816,1.4154	nu1, nu2, m12, m21, T
ahya.unfold.het05.group2.group4_snp6966117	no	asym_mig	3	-295420.26	590850.52	143430941.57	66622.72	1.0,1.0,1.0,1.0,1.0	9.8024,14.9684,0.3064,0.1713,10.5994	nu1, nu2, m12, m21, T
ahya.unfold.het05.group3.Amil_snp6966117	no	asym_mig	3	-480201.6	960413.2	2501657.49	361170.34	1.0,1.0,1.0,1.0,1.0	3.712,0.8934,0.1127,1.4343,1.4631	nu1, nu2, m12, m21, T
ahya.unfold.het05.group3.group4_snp6966117	no	asym_mig	3	-276514.33	553038.66	3992448740.44	197986.94	1.0,1.0,1.0,1.0,1.0	1.4493,7.1218,4.4957,0.7239,2.8965	nu1, nu2, m12, m21, T
ahya.unfold.het05.group4.Amil_snp6966117	no	asym_mig	3	-670595.99	1341201.98	10672430.77	393565.85	1.0,1.0,1.0,1.0,1.0	1.822,2.4932,0.949,0.0031,1.2966	nu1, nu2, m12, m21, T
ahya.unfold.het05.group2.group3_snp6966117	no	het_asym_mig	3	-361214.29	722444.58	4828933.2	425257.72	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	2.4135,1.9805,0.2116,8.6232,1.7245,0.3607,0.8626,0.5195	nu1, nu2, m12, m21, me12, me21, T, P
ahya.group1.hwe.miss5	no	snm.1d	3	-68050.61	136103.22	135654.48	13269.03	1.0	0.2483	nu
ahya.group1.hwe.miss5	no	size_change	3	-16714.66	33433.32	28441.82	158.67	1.0,1.0	199.9999,9.99	nu, T
ahya.group1.hwe.miss5	no	bottle	3	-24650.37	49306.74	41852.35	6792.45	1.0,1.0,1.0	0.0015,5.6974,1.0506	nuB, nuF, T
ahya.group1.hwe.miss5	no	bottle_neck	3	-16764.2	33536.4	28460.96	231.45	1.0,1.0,1.0,1.0	173.8475,136.8625,2.0145,4.704	nuB, nuF, TB, TF
ahya.group1.hwe.miss5	no	size_change	3	-68050.61	136105.22	135654.51	4952253.34	1.0,1.0	0.0027,1.5535	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	1.0	0.7803	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	1.0	0.2969	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	1.0	0.7804	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	1.0	1.3018	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	1.0	4.0086	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-15965.8	31935.6	31759.14	2478257.53	1.0,1.0	0.0224,1.2428	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.65	3738.98	1.0,1.0	22.754,2.0769	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.66	1.0,1.0	30.8691,3.2904	nu, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-40406.73	80817.46	74921.81	108482.73	1.0,1.0	0.2203,7.4064	nu, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-421.1	846.2	695.62	3096.95	1.0,1.0	30.9724,3.5126	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-979.09	1964.18	1903.37	51892.9	1.0,1.0,1.0	0.1934,3.4478,0.7893	nuB, nuF, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1643.91	3293.82	3314.97	859.63	1.0,1.0,1.0	0.7839,182.36,21.2063	nuB, nuF, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1203.46	2412.92	2196.41	136933.86	1.0,1.0,1.0	0.0014,1.0441,0.1373	nuB, nuF, T
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-1516.89	3039.78	2807.86	19171.43	1.0,1.0,1.0	0.0213,8.5512,1.0123	nuB, nuF, T
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle	3	-2540.24	5086.48	4817.68	2100.14	1.0,1.0,1.0	0.1977,88.4663,12.3219	nuB, nuF, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle_neck	3	-15965.8	31939.6	31759.14	3348010.59	1.0,1.0,1.0,1.0	1.2347,0.0166,4.374,0.9792	nuB, nuF, TB, TF
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle_neck	3	-38527.31	77062.62	73087.54	207453.67	1.0,1.0,1.0,1.0	0.3718,0.1151,1.4969,6.073	nuB, nuF, TB, TF
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle_neck	3	-126.62	261.24	89.38	11937.51	1.0,1.0,1.0,1.0	0.0077,5.8233,0.0145,0.6664	nuB, nuF, TB, TF
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle_neck	3	-670.14	1348.28	1054.98	4359.58	1.0,1.0,1.0,1.0	199.96,19.0054,0.3961,1.2935	nuB, nuF, TB, TF
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	bottle_neck	3	-48208.12	96424.24	87792.89	173252.63	1.0,1.0,1.0,1.0	2.9684,0.1697,4.3434,18.5975	nuB, nuF, TB, TF
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	1.0	0.2064	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	2.0	15.4378	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	3.0	15.2031	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	4.0	10.1514	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	5.0	8.7491	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	6.0	3.7138	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	7.0	32.4597	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	8.0	21.5983	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	9.0	1.4434	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-15965.8	31933.6	31759.14	55596.91	10.0	7.2657	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	1.0	3.7655	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	2.0	2.3687	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	3.0	0.7416	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	4.0	0.7528	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	5.0	1.1179	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	6.0	1.1815	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	7.0	3.3099	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	8.0	16.4418	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	9.0	3.0735	nu
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-38527.31	77056.62	73087.54	23884.33	10.0	21.5253	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	1.0	3.9049	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	2.0	0.4122	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	3.0	0.3881	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	4.0	7.8554	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	5.0	29.1554	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	6.0	15.3722	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	7.0	1.5366	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	8.0	4.2125	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	9.0	5.6188	nu
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-35077.66	70157.32	65285.1	20932.0	10.0	59.1272	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	1.0	7.7285	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	2.0	2.183	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	3.0	9.1987	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	4.0	0.768	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	5.0	19.9321	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	6.0	5.6573	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	7.0	0.9757	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	8.0	23.008	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	9.0	2.9186	nu
outQ0.unfold.group3_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-40406.73	80815.46	74921.81	23902.11	10.0	8.722	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	1.0	4.8454	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	2.0	0.4177	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	3.0	12.2344	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	4.0	3.5025	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	5.0	2.4251	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	6.0	0.9884	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	7.0	3.7493	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	8.0	10.1515	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	9.0	3.1612	nu
outQ0.unfold.group4_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	snm.1d	3	-48208.12	96418.24	87792.87	29394.17	10.0	76.1426	nu
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.81	32390.83	1.0,1.0	4.1588,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-15965.8	31935.6	31759.14	166357.87	2.0,2.0	0.3342,13.6643	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.81	32390.88	3.0,3.0	4.1587,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.82	32390.75	4.0,4.0	4.1588,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.82	32390.74	5.0,5.0	4.1588,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.81	32390.91	6.0,6.0	4.1587,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.81	32390.97	7.0,7.0	4.1588,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.81	32390.88	8.0,8.0	4.1587,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.81	32390.61	9.0,9.0	4.1586,0.4626	nu, T
outQ0.unfold.Amil_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-805.69	1615.38	1562.82	32390.58	10.0,10.0	4.1588,0.4626	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.65	3738.97	1.0,1.0	22.7536,2.0769	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.69	3738.78	2.0,2.0	22.7551,2.077	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.65	3738.96	3.0,3.0	22.7539,2.0769	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.66	3738.92	4.0,4.0	22.7543,2.0769	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.66	3738.91	5.0,5.0	22.7545,2.0769	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.67	3738.85	6.0,6.0	22.7542,2.077	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.64	3739.01	7.0,7.0	22.7534,2.0769	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.65	3738.97	8.0,8.0	22.7538,2.0769	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-613.24	1230.48	1303.69	3738.8	9.0,9.0	22.7547,2.077	nu, T
outQ0.unfold.group1_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-38527.31	77058.62	73087.53	11966.17	10.0,10.0	1.996,85.3249	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-35077.66	70159.32	65285.09	1563191.72	1.0,1.0	0.0134,1.405	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.77	2.0,2.0	30.8676,3.2902	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.78	3.0,3.0	30.8675,3.2902	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.63	4.0,4.0	30.8697,3.2904	nu, T
outQ0.unfold.group2_dadi_snp_Q5_ind834_sites_qc_dep_maf005_ngspara_chrOnly_USE.saf_folded	mid	size_change	3	-134.97	273.94	107.12	2287.74	5.0,5.0	30.8673,3.2903	nu, T
